Date,Content,Discourse-Agreement_percentage,Discourse-Announcement_percentage,Discourse-Answer_percentage,Discourse-Appreciation_percentage,Discourse-Disagreement_percentage,Discourse-Elaboration_percentage,Discourse-Humor_percentage,Discourse-Negative_reaction,Discourse-Question_percentage,Discourse_Other_percentage,Introvert(I),Extrovert(E),Judging(J),Perceiving(P),Feeling(F),Thinking(T),Sensing(S),Intuition(I),Flesch,Novelty Score,Novelty Ratio,Smog,Kincaid,Coleman,Readability,Dae Chall,Linsear Write,Gunning Fog,ENFJ - The Giver,ENFP - The Champion,ENTJ - The Commander,ENTP - The Debater,ESFJ - The Caregiver,ESFP - The Performer,ESTJ - The Director,ESTP - The Persuader,INFJ - The Advocate,INFP - The Mediator,INTJ - The Architect,INTP - The Thinker,ISFJ - The Protector,ISFP - The Artist,ISTJ - The Inspector,ISTP - The Crafter,agriculture_environment,arts_culture,business_industry,economics_finance,education_language,employment_labour,government_politics,health_safety,indigenous_affairs,information_communications,international_affairs,law_justice,science_technology,social_affairs
07/07/2012,"Wish you a very very Happy Birthday !! Hope you have a good one :-) God Bless ! lots of love and best wishes, Prince&Leenu",4.0846599999999995,6.1046499999999995,41.0209,36.3194,1.21003,1.0744099999999999,4.289210000000001,1.33688,0.746491,3.81337,0.0584519,0.941548,0.996821,0.0031791,0.170831,0.829169,0.981494,0.0185064,85.69,22,88.0,0.0,4.0,5.26,5.0,1.26,5.25,4.4,0.00750946,0.0159591,0.0179795,0.0342158,0.107949,0.0146,0.0147588,0.0138735,0.028147,0.651912,0.00575401,0.0213016,0.0127343,0.0295571,0.00950958,0.0142396,0.00114312,0.00163864,0.00162557,0.000525278,0.00437199,0.00180524,0.0319919,0.00479659,0.000835486,0.0119614,0.00182915,0.019127,0.00893625,0.909412
10/07/2012,"Wish you a very berry cherry Happy Birthday brother!! Hope u have a good one !! God Bless ! Lots of love n best wishes, Prince&Leenu <3",5.46651,32.0978,13.668,31.425900000000002,1.6764999999999999,1.1332,6.853720000000001,0.9480350000000001,0.9631209999999999,5.767259999999999,0.0125552,0.987445,0.999928,7.16938e-05,0.375349,0.624651,0.922376,0.0776237,88.43,26,96.29629629629629,3.1,3.0,4.08,3.3,1.04,3.5,3.32,0.00169215,0.0207861,0.00522189,0.0557083,0.0177735,0.00686126,0.017415,0.0320686,0.0202643,0.776808,0.00208576,0.0209449,0.0053007,0.010588,0.00320223,0.00327967,0.00416749,0.00637668,0.00440396,0.00769652,0.0178653,0.00494191,0.0704233,0.0160312,0.00434305,0.0786631,0.00642469,0.0379948,0.029716,0.710952
25/07/2012,Wish you a very very Happy Birthday !! Hope you enjoy ur day :) and say my hellooo to Dia n Mamta Di. ,2.9620699999999998,18.273,2.7023599999999997,60.5195,1.16836,1.13855,2.54949,1.7308000000000001,1.40143,7.55445,0.0018451,0.998155,0.996217,0.00378331,0.612095,0.387905,0.998632,0.00136824,77.74,21,91.30434782608695,0.0,5.0,1.66,1.5,5.66,4.75,4.2,0.00352319,0.101221,0.00923992,0.288524,0.0300927,0.0268987,0.013461,0.0198889,0.0137755,0.392784,0.00369077,0.0257405,0.0249412,0.0201411,0.00507324,0.0210044,0.00499501,0.0121218,0.00583551,0.0161904,0.0411622,0.0200869,0.522867,0.0173825,0.00769681,0.023293,0.0107169,0.124294,0.0121805,0.181178
25/07/2012,"Marz bhi hain deti
Chain bhi hain deti
Dard bhi hain deti
Jaan bhi hain leti
Yaariyaan Woh o...
Na chhode yaariyaan
Woh oh oh... â¥â¥",0.0318576,0.028730900000000004,0.0023937000000000003,0.025865000000000003,0.0283297,0.0169641,0.032101,0.046520900000000004,0.016005500000000002,99.77120000000001,0.00078269,0.999217,0.576232,0.423768,0.456538,0.543462,0.911662,0.0883381,109.04,17,65.38461538461539,0.0,1.3,6.37,6.1,1.25,5.5,5.2,0.0177268,0.148914,0.0628984,0.0158141,0.00883087,0.0732649,0.0385125,0.0721508,0.0509428,0.168415,0.0221034,0.024046,0.0327131,0.108295,0.0577535,0.0976177,0.0211396,0.0116586,0.0090278,0.466181,0.00877303,0.0110435,0.00913552,0.0191051,0.00857938,0.0333001,0.0266349,0.00588587,0.0576851,0.311851
25/07/2012,"Marz bhi hain deti
Chain bhi hain deti
Dard bhi hain deti
Jaan bhi hain leti
Yaariyaan Woh o...
Na chhode yaariyaan
Woh oh oh... â¥â¥",0.0318576,0.028730900000000004,0.0023937000000000003,0.025865000000000003,0.0283297,0.0169641,0.032101,0.046520900000000004,0.016005500000000002,99.77120000000001,0.00078269,0.999217,0.576232,0.423768,0.456538,0.543462,0.911662,0.0883381,109.04,17,65.38461538461539,0.0,1.3,6.37,6.1,1.25,5.5,5.2,0.0177268,0.148914,0.0628984,0.0158141,0.00883087,0.0732649,0.0385125,0.0721508,0.0509428,0.168415,0.0221034,0.024046,0.0327131,0.108295,0.0577535,0.0976177,0.0211396,0.0116586,0.0090278,0.466181,0.00877303,0.0110435,0.00913552,0.0191051,0.00857938,0.0333001,0.0266349,0.00588587,0.0576851,0.311851
25/07/2012,"Marz bhi hain deti
Chain bhi hain deti
Dard bhi hain deti
Jaan bhi hain leti
Yaariyaan Woh o...
Na chhode yaariyaan
Woh oh oh... â¥â¥",0.0318576,0.028730900000000004,0.0023937000000000003,0.025865000000000003,0.0283297,0.0169641,0.032101,0.046520900000000004,0.016005500000000002,99.77120000000001,0.00078269,0.999217,0.576232,0.423768,0.456538,0.543462,0.911662,0.0883381,109.04,17,65.38461538461539,0.0,1.3,6.37,6.1,1.25,5.5,5.2,0.0177268,0.148914,0.0628984,0.0158141,0.00883087,0.0732649,0.0385125,0.0721508,0.0509428,0.168415,0.0221034,0.024046,0.0327131,0.108295,0.0577535,0.0976177,0.0211396,0.0116586,0.0090278,0.466181,0.00877303,0.0110435,0.00913552,0.0191051,0.00857938,0.0333001,0.0266349,0.00588587,0.0576851,0.311851
25/07/2012,"Marz bhi hain deti
Chain bhi hain deti
Dard bhi hain deti
Jaan bhi hain leti
Yaariyaan Woh o...
Na chhode yaariyaan
Woh oh oh... â¥â¥",0.0318576,0.028730900000000004,0.0023937000000000003,0.025865000000000003,0.0283297,0.0169641,0.032101,0.046520900000000004,0.016005500000000002,99.77120000000001,0.00078269,0.999217,0.576232,0.423768,0.456538,0.543462,0.911662,0.0883381,109.04,17,65.38461538461539,0.0,1.3,6.37,6.1,1.25,5.5,5.2,0.0177268,0.148914,0.0628984,0.0158141,0.00883087,0.0732649,0.0385125,0.0721508,0.0509428,0.168415,0.0221034,0.024046,0.0327131,0.108295,0.0577535,0.0976177,0.0211396,0.0116586,0.0090278,0.466181,0.00877303,0.0110435,0.00913552,0.0191051,0.00857938,0.0333001,0.0266349,0.00588587,0.0576851,0.311851
25/07/2012,"Marz bhi hain deti
Chain bhi hain deti
Dard bhi hain deti
Jaan bhi hain leti
Yaariyaan Woh o...
Na chhode yaariyaan
Woh oh oh... â¥â¥",0.0318576,0.028730900000000004,0.0023937000000000003,0.025865000000000003,0.0283297,0.0169641,0.032101,0.046520900000000004,0.016005500000000002,99.77120000000001,0.00078269,0.999217,0.576232,0.423768,0.456538,0.543462,0.911662,0.0883381,109.04,17,65.38461538461539,0.0,1.3,6.37,6.1,1.25,5.5,5.2,0.0177268,0.148914,0.0628984,0.0158141,0.00883087,0.0732649,0.0385125,0.0721508,0.0509428,0.168415,0.0221034,0.024046,0.0327131,0.108295,0.0577535,0.0976177,0.0211396,0.0116586,0.0090278,0.466181,0.00877303,0.0110435,0.00913552,0.0191051,0.00857938,0.0333001,0.0266349,0.00588587,0.0576851,0.311851
25/07/2012,"Marz bhi hain deti
Chain bhi hain deti
Dard bhi hain deti
Jaan bhi hain leti
Yaariyaan Woh o...
Na chhode yaariyaan
Woh oh oh... â¥â¥",0.0318576,0.028730900000000004,0.0023937000000000003,0.025865000000000003,0.0283297,0.0169641,0.032101,0.046520900000000004,0.016005500000000002,99.77120000000001,0.00078269,0.999217,0.576232,0.423768,0.456538,0.543462,0.911662,0.0883381,109.04,17,65.38461538461539,0.0,1.3,6.37,6.1,1.25,5.5,5.2,0.0177268,0.148914,0.0628984,0.0158141,0.00883087,0.0732649,0.0385125,0.0721508,0.0509428,0.168415,0.0221034,0.024046,0.0327131,0.108295,0.0577535,0.0976177,0.0211396,0.0116586,0.0090278,0.466181,0.00877303,0.0110435,0.00913552,0.0191051,0.00857938,0.0333001,0.0266349,0.00588587,0.0576851,0.311851
25/07/2012,"Marz bhi hain deti
Chain bhi hain deti
Dard bhi hain deti
Jaan bhi hain leti
Yaariyaan Woh o...
Na chhode yaariyaan
Woh oh oh... â¥â¥",0.0318576,0.028730900000000004,0.0023937000000000003,0.025865000000000003,0.0283297,0.0169641,0.032101,0.046520900000000004,0.016005500000000002,99.77120000000001,0.00078269,0.999217,0.576232,0.423768,0.456538,0.543462,0.911662,0.0883381,109.04,17,65.38461538461539,0.0,1.3,6.37,6.1,1.25,5.5,5.2,0.0177268,0.148914,0.0628984,0.0158141,0.00883087,0.0732649,0.0385125,0.0721508,0.0509428,0.168415,0.0221034,0.024046,0.0327131,0.108295,0.0577535,0.0976177,0.0211396,0.0116586,0.0090278,0.466181,0.00877303,0.0110435,0.00913552,0.0191051,0.00857938,0.0333001,0.0266349,0.00588587,0.0576851,0.311851
02/08/2012,"To the outside world, we all grow old. But not to brothers and sisters. We know each other as we always were. We know each other's hearts. We share private family jokes. We remember family feuds and secrets, family griefs and joys. We live outside the touch of time.... HAPPY RAKHI !! Love you all and miss u heaps <3 mmwwaahhhh <3",3.8554199999999996,13.3462,24.3456,14.727799999999998,3.05221,30.4486,1.9112500000000001,2.5842899999999998,3.06516,2.66359,0.775281,0.224719,0.993957,0.00604299,0.840151,0.159849,0.635009,0.364991,89.14,46,74.19354838709677,7.6,2.7,4.42,3.3,5.57,3.5,3.7,0.0880454,0.100853,0.0413585,0.0144945,0.0180443,0.0804716,0.0296741,0.0146178,0.0232182,0.327237,0.0622876,0.0412264,0.0471317,0.0966088,0.00451255,0.010218,0.0286005,0.0159955,0.00768933,0.0384703,0.0159869,0.0360063,0.27107,0.0865646,0.0285671,0.0203697,0.0177805,0.0208018,0.0213307,0.390766
16/08/2012,Wish you a very very happy Birthday !! Enjoy your day !! God Bless !! :) ,5.11312,8.15048,0.936681,67.1536,0.9020320000000001,1.27429,4.86974,1.69152,0.7887989999999999,9.119729999999999,0.117651,0.882349,0.999673,0.00032679,0.670258,0.329742,0.999461,0.000538803,56.93,13,81.25,0.0,6.8,2.83,3.9,0.3,3.0,2.4,0.00414299,0.00303963,0.00166543,0.0044587,0.0172383,0.0141255,0.0116728,0.010773,0.00127496,0.897952,0.00148249,0.00385571,0.00628164,0.00290963,0.00513054,0.0139969,0.00477555,0.0152028,0.00524408,0.0097083,0.0174608,0.0216804,0.276779,0.0218658,0.0049021,0.0217873,0.0123144,0.00638984,0.0110785,0.570812
19/08/2012,Happy Happy Birthday !! Hope u enjoy ur day :) and u guys should plan to come to Australia soon. God Bless !! xoxo,1.56963,32.6218,0.0309246,58.404500000000006,0.296089,1.37904,1.33219,0.728213,1.61844,2.0191,0.00177184,0.998228,0.998467,0.00153281,0.86322,0.13678,0.999142,0.000858265,81.29,20,83.33333333333334,3.1,3.7,3.26,2.5,1.1,3.0,2.8,0.00260244,0.0900283,0.0439909,0.478873,0.00425358,0.0208772,0.00341481,0.0198492,0.00894845,0.297516,0.00292576,0.00943309,0.00281653,0.00556821,0.00625493,0.00264718,0.011366,0.00696762,0.0275807,0.0161289,0.00557053,0.0240881,0.394633,0.0344739,0.00785455,0.0290679,0.0474576,0.0506103,0.0159431,0.328258
03/09/2012,Many many Congratulations to you both ! Stay Blessed and wish you a very happy life together :-) ,6.80398,12.5363,4.4296299999999995,44.9032,3.47982,8.695219999999999,3.80103,4.848949999999999,2.0467400000000002,8.45512,0.522204,0.477796,0.957605,0.0423948,0.353177,0.646823,0.964991,0.0350087,63.36,17,94.44444444444444,0.0,6.4,7.55,5.8,5.02,4.5,5.7,0.0036561,0.00575412,0.00573557,0.00735087,0.0555661,0.00744399,0.0175094,0.00702964,0.0932418,0.538467,0.0339404,0.0103036,0.00854666,0.148419,0.0220917,0.0349432,0.0241855,0.0100776,0.0621128,0.00201618,0.0072209,0.0448551,0.0406699,0.0146161,0.00635283,0.0191266,0.0217499,0.00283747,0.0129866,0.731193
03/09/2012,Wish you a very bery cherry happy birthday ! Hope u enjoy ur day :) God Bless !! Mmwwaahhh <3,0.942668,68.3208,0.025693999999999998,26.6175,0.168405,0.215153,1.43027,0.394194,0.198494,1.68676,0.00640338,0.993597,0.999935,6.47393e-05,0.159229,0.840771,0.999132,0.000868422,71.31,20,100.0,0.0,5.4,3.85,3.3,4.99,4.0,3.4,0.00404372,0.195631,0.00257536,0.010033,0.00700712,0.0200873,0.00401901,0.0100822,0.00286647,0.719277,0.00108284,0.00576503,0.00570125,0.00458557,0.00342452,0.00381855,0.00512582,0.00789087,0.00487986,0.0426978,0.0132357,0.0154163,0.467839,0.0163755,0.0046909,0.0167487,0.0121821,0.0134948,0.0119156,0.367508
26/09/2012,Wish you a very very Happy Birthday !! Hope you enjoy ur day :) and Aviraj's wish is so so so cute... hehe :) God Bless ! Lots of love and best wishes Prince&Leenu <3,1.7366599999999999,18.1859,0.34554,72.9359,0.402645,0.7372489999999999,2.95187,0.7108019999999999,0.225195,1.7682099999999998,0.0247855,0.975215,0.999949,5.12833e-05,0.225458,0.774542,0.999693,0.000307226,86.4,29,82.85714285714286,6.4,3.8,3.51,3.8,5.17,5.166666666666667,5.41,0.0219495,0.479611,0.0276729,0.117891,0.0567951,0.0166551,0.0100052,0.0126979,0.0231755,0.153738,0.00237182,0.00935154,0.0131631,0.0257759,0.00844116,0.0207054,0.00546997,0.00716908,0.00925092,0.00501099,0.00870503,0.0071098,0.109423,0.0110943,0.00453327,0.0276853,0.0104498,0.0283479,0.0217005,0.74405
29/09/2012,Hey Ginniiee Miniieee Shinieiee... Hope u have reached India..!! Have fun sweety and come back sooon... Misshshhhh u.. Mmwaaahhh <3,2.02303,51.753899999999994,4.26851,9.59853,3.2702299999999997,7.602829999999999,3.90827,3.55348,4.34544,9.67579,0.0356976,0.964302,0.964745,0.0352547,0.512488,0.487512,0.987015,0.0129848,81.59,20,100.0,7.8,3.5,8.47,8.3,7.92,3.0,6.68,0.0123995,0.0558945,0.00905318,0.41288,0.0541226,0.018188,0.009022,0.173251,0.0852754,0.00721323,0.0424034,0.0758367,0.00291658,0.0264134,0.0055184,0.00961235,0.0672459,0.0460099,0.133913,0.0428666,0.117812,0.0619315,0.149844,0.067882,0.0745678,0.0388578,0.0809435,0.016673,0.0689558,0.0324973
08/10/2012,Wish you a very very Happy Birthday Ravi :) hope u enjoy ur day !! God Bless !,1.10052,62.753,0.042530399999999996,31.5814,0.250832,0.330409,1.32047,0.458362,0.175674,1.98672,0.00769615,0.992304,0.999852,0.000148221,0.563726,0.436274,0.999334,0.000665895,73.17,17,94.44444444444444,0.0,6.8,3.76,5.2,0.74,8.0,6.0,0.00184581,0.00704661,0.00378085,0.0150793,0.0261157,0.0281684,0.0112955,0.0147831,0.00299714,0.844045,0.00196625,0.00875271,0.00902433,0.00519691,0.00520825,0.0146939,0.00613035,0.00868688,0.00587557,0.00950295,0.0143372,0.0167771,0.502154,0.018526,0.00510747,0.0186763,0.014453,0.00888831,0.0131171,0.357768
29/10/2012,THANK YOU everyone for the beautiful Birthday Wishes !!! :) <3,0.41496700000000003,0.8788739999999999,0.006230650000000001,97.04169999999999,0.132723,0.123613,0.501286,0.0907268,0.26106100000000004,0.548867,0.0209996,0.979,0.99944,0.000560075,0.864371,0.135629,0.998368,0.00163174,36.96,11,100.0,0.0,10.3,10.58,10.3,5.84,6.5,3.6,0.00777981,0.0141202,0.00274358,0.00184061,0.00218582,0.00910763,0.00156553,0.00483041,0.0951135,0.850573,0.00127357,0.00130766,0.00272933,0.0025505,0.00121928,0.00105988,0.0102149,0.0194115,0.00296033,0.00872593,0.0215074,0.00116537,0.0878065,0.00715086,0.00751186,0.00677657,0.0076813,0.386335,0.00632455,0.426427
29/10/2012,"Happy Birthday !! Hope you enjoy your day.. Best wishes, Prince&Leenu :)",1.30728,4.98485,60.707100000000004,21.8148,0.7251620000000001,0.467842,2.39474,1.33898,0.941543,5.31771,0.0718228,0.928177,0.996473,0.00352728,0.366975,0.633025,0.962584,0.0374162,66.4,12,100.0,0.0,5.2,9.02,9.8,5.46,2.0,2.0,0.00279633,0.00136693,0.00103881,0.00525147,0.00299784,0.0116103,0.0016614,0.00268455,0.0276763,0.930464,0.00098966,0.00272706,0.00117256,0.00113922,0.00145058,0.00497327,0.00329196,0.00614993,0.00535757,0.00501767,0.0140593,0.00716647,0.300887,0.0354215,0.00591435,0.0138605,0.00438912,0.0210763,0.00437671,0.573032
29/10/2012,Happy Birthday !!,4.726459999999999,11.4334,0.21130200000000002,47.3062,0.8558859999999999,1.6719600000000001,4.43229,1.18594,1.77227,26.404300000000003,0.000705096,0.999295,0.99531,0.00469046,0.787065,0.212935,0.999944,5.5846e-05,-6.7,3,100.0,0.0,14.7,7.1,14.9,0.1,0.5,0.8,1.85354e-06,1.43963e-06,2.37485e-06,1.91347e-06,2.78895e-06,1.70334e-05,2.00659e-06,8.6415e-06,1.1471e-06,0.999945,1.02789e-06,6.0692e-06,2.34239e-06,3.06437e-06,2.17037e-06,1.56462e-06,0.00114554,0.00175956,0.000530198,0.00669758,0.020525,0.00481629,0.334303,0.0137351,0.00141556,0.00492808,0.00125434,0.000652732,0.00167625,0.606561
09/11/2012,"wish you a very very Happy Birthday !! God Bless :)
",5.1728700000000005,8.9551,0.411311,66.1563,1.2086599999999998,1.63017,4.92572,1.44376,0.7593810000000001,9.3367,0.0754729,0.924527,0.99927,0.000729628,0.593123,0.406877,0.998986,0.00101401,79.26,10,90.9090909090909,0.0,4.4,5.42,5.1,0.45,4.5,3.6,0.00102577,0.00225335,0.00114472,0.00174296,0.0191912,0.00625315,0.00537683,0.0033837,0.000851866,0.940102,0.000701748,0.0031373,0.00481502,0.00226148,0.00195635,0.00580262,0.00574064,0.0111711,0.00874593,0.0130723,0.0292657,0.0188097,0.257463,0.025826,0.00417776,0.0204427,0.0148083,0.00584233,0.0115453,0.57309
10/11/2012,Happy birthday sweety !! God Bless you and hope you enjoy your day :),3.19571,12.182500000000001,0.37181800000000004,68.9547,0.5353140000000001,1.25444,3.96069,2.4739899999999997,1.3893300000000002,5.68148,0.201033,0.798967,0.999652,0.000348091,0.684176,0.315824,0.999576,0.000424203,82.31,13,92.85714285714286,0.0,3.3,4.28,3.6,0.3,2.5,2.4,0.00447644,0.0618517,0.00144692,0.0074947,0.00447568,0.0247432,0.00492758,0.00534954,0.0071829,0.853231,0.00181952,0.00727125,0.00228634,0.00113353,0.00367036,0.00863972,0.00116531,0.0029475,0.00287652,0.00229197,0.00594586,0.00484086,0.12662,0.0147372,0.00278431,0.0126928,0.00330513,0.0228878,0.00359905,0.793306
10/11/2012,Happy happy birthday akka :),0.605431,1.2063300000000001,0.00872102,85.041,0.172504,9.65179,0.695874,0.28315599999999996,0.222443,2.1127,0.00343777,0.996562,0.995763,0.00423676,0.617552,0.382448,0.999737,0.000262892,8.2,5,100.0,0.0,13.1,8.7,8.8,7.78,1.5,1.6,0.000148455,9.85551e-05,0.000167341,0.000144365,0.000251115,0.000544302,0.00016319,0.000485491,6.74717e-05,0.996872,4.94787e-05,0.000318205,0.000179938,0.000284665,0.00014398,8.10925e-05,0.00273434,0.00459493,0.00248132,0.00945837,0.0204181,0.0157613,0.336819,0.0370244,0.00334093,0.0164479,0.00311208,0.00243753,0.0040782,0.541292
12/11/2012,"<3 HAPPY DIWALI TO ALL MY LOVELY FRIENDS & FAMILY <3
May this yearâs Diwali be the start of your joyful and prosperous life.
Let the light of Diya guide your way towards your chosen path.
Iâm wishing that the beauty of this festival bring your contentment and satisfactions.
Wishing you nothing but the best on Diwali!",1.70072,3.36383,76.9621,11.2874,0.8760230000000001,0.6267619999999999,1.24149,0.9569289999999999,0.7925669999999999,2.19216,0.202709,0.797291,0.998249,0.00175074,0.714782,0.285218,0.967037,0.0329629,74.19,46,80.7017543859649,9.5,6.4,9.39,8.3,6.02,7.375,8.46,0.304003,0.212371,0.0143848,0.0319718,0.0783219,0.0224794,0.0363493,0.084358,0.0268442,0.0315001,0.00916655,0.0153906,0.0225164,0.0712881,0.0257358,0.0133185,0.0197843,0.0295225,0.0105445,0.0184396,0.0148869,0.0239551,0.273212,0.101045,0.019153,0.0647665,0.0653375,0.0225711,0.0259456,0.310836
05/12/2012,Mady Mady,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,120.21,1,50.0,0.0,-3.1,-7.41,-1.7,0.1,0.0,0.8,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286,0.0714286
05/12/2012," <3 Do you know what makes you my best friend? The fact that you give me solace, joy, strength, hope and courage every time you're with me. No one can ever replace you in my life. And today, I want to raise a toast to our friendship. Happy Birthday! <3 Love you too bits... mmwwaahhh mwwahahhh !!",5.0702,10.0321,4.2834200000000004,12.5779,1.16598,1.40183,2.11965,1.3961599999999998,50.1945,11.758299999999998,0.85611,0.14389,0.994417,0.00558292,0.58463,0.41537,0.995663,0.00433736,93.95,50,87.71929824561403,5.7,2.9,4.5,4.3,5.32,4.9,5.19,0.23724,0.0617743,0.0380207,0.0139615,0.0168419,0.054516,0.00552318,0.0299102,0.0572956,0.408999,0.0101158,0.00450904,0.00609995,0.0391433,0.0114909,0.00455849,0.00184292,0.00263841,0.00440985,0.00155287,0.00169387,0.00316832,0.240551,0.0198296,0.00207136,0.00817984,0.0511838,0.00378544,0.011331,0.647762
05/12/2012,"It's so good to know someone special, who shares,
My secrets, my laughter, my dreams and my cares,
Someone through good times and bad, when there's tears,
It's so good to know you , my friend through the years..
On this day i would like to tell you you mean a lot to me..
 Wishing you a very Happy Birthday my sweetheart <3 Love you always and miss you sooo much <3 mmwaahahh mwwaahhhh !! <3",9.226040000000001,3.99082,4.11824,73.0207,0.9543440000000001,1.22738,1.9241500000000002,1.50875,0.963374,3.06618,0.162258,0.837742,0.999331,0.000669389,0.87176,0.12824,0.974904,0.0250963,67.76,53,69.73684210526315,0.0,13.0,6.8,17.4,6.75,13.0,15.34,0.107418,0.0378321,0.01477,0.0100404,0.017365,0.0259522,0.00795084,0.0216603,0.0313164,0.147494,0.00565798,0.0107477,0.0151805,0.511011,0.00967001,0.0259347,0.00928225,0.00490104,0.00197568,0.003839,0.0090941,0.0079016,0.405485,0.00741371,0.00838477,0.0359948,0.01729,0.00475145,0.0325919,0.451094
09/12/2012,I love you baby .... Missing you heaps . Mmwwaahh mmwwaahh !! You are very very special to me <3,8.14657,5.47931,16.720499999999998,37.9022,4.6451899999999995,6.61617,5.46505,3.12145,4.6342,7.26931,0.538529,0.461471,0.971386,0.0286141,0.506174,0.493826,0.971683,0.0283169,82.61,18,90.0,3.1,3.2,2.42,2.7,6.71,2.3333333333333335,2.28,0.539543,0.0936201,0.0119771,0.0225917,0.0256287,0.00880516,0.0205337,0.0186835,0.022665,0.0252863,0.0212924,0.00823344,0.0205311,0.104835,0.00411138,0.0516623,0.0143662,0.0069391,0.0521571,0.00743854,0.00825433,0.0280422,0.122898,0.0469061,0.00950729,0.0224274,0.0367863,0.0138408,0.0435634,0.586873
19/12/2012,Hello Aunty... Welcome to Melbourne. Can't wait to see u <3 love u,4.57241,5.84858,19.484,46.8491,2.1214899999999997,5.96036,2.78439,3.29273,2.1528,6.934089999999999,0.00175476,0.998245,0.994172,0.00582827,0.66014,0.33986,0.965183,0.0348173,90.26,11,84.61538461538461,0.0,2.3,1.16,1.4,6.39,2.25,2.6,0.198315,0.0783341,0.0200568,0.0362127,0.0184312,0.0298949,0.0132706,0.0588845,0.35192,0.00901368,0.0233159,0.0712224,0.0117174,0.0393302,0.0287498,0.0113315,0.0801759,0.0827301,0.339468,0.0196286,0.0161256,0.019061,0.12447,0.029223,0.0109475,0.0438008,0.0154848,0.00429669,0.162338,0.0522496
01/01/2013,Happy New Year to all my beautiful friends and family !! Hope this year brings more happiness and prosperity in your lives !! Welcome 2013 !! <3,4.570069999999999,25.725900000000003,4.59583,27.7467,1.87277,20.9802,3.2930099999999998,3.70021,1.62518,5.8902,0.77818,0.22182,0.985981,0.0140192,0.447582,0.552418,0.847462,0.152538,63.36,24,88.88888888888889,9.7,6.4,7.21,5.7,1.05,4.833333333333333,4.87,0.0435103,0.466233,0.0102742,0.00762301,0.00838112,0.0105471,0.00624471,0.131985,0.0143687,0.0171084,0.143118,0.0269561,0.0492042,0.0484977,0.013274,0.00267451,0.00346767,0.0029468,0.00194603,0.00471232,0.00301738,0.0156132,0.153137,0.0344244,0.0107413,0.00712734,0.00776245,0.0239554,0.00657948,0.724569
01/01/2013,"Wish you a very very Happy Birthday !! God Bless !! Best wishes, Prince&Leenu",4.51219,10.9562,6.471590000000001,56.2279,2.10975,1.5052100000000002,6.17568,1.44566,0.8539869999999999,9.741850000000001,0.254613,0.745387,0.998174,0.00182643,0.365891,0.634109,0.913858,0.0861424,82.31,12,85.71428571428571,0.0,3.3,7.18,6.7,5.25,2.5,2.4,0.00120294,0.00279451,0.00149983,0.00341836,0.0374399,0.00787596,0.0059353,0.00416379,0.007257,0.904706,0.00109256,0.00376953,0.00555936,0.00253618,0.00245351,0.00829484,0.00380159,0.00691783,0.00682401,0.0050901,0.0169966,0.00707273,0.252831,0.0383257,0.00255743,0.0118103,0.00816389,0.0015797,0.0044026,0.633627
21/01/2013,Wish you a very berry cheery Happy Birthday!! This is your first b'day with the little one... Hope you enjoy your day !! God bless !! Lots of love n best wishes :),3.8155300000000003,21.3891,1.0959699999999999,58.437,1.14388,1.51058,4.6597100000000005,1.74141,1.37934,4.82751,0.196304,0.803696,0.99972,0.000280178,0.898861,0.101139,0.998408,0.0015918,89.24,30,90.9090909090909,3.1,2.7,3.38,2.9,0.9,3.125,3.0,0.00643528,0.00666063,0.00377555,0.0148959,0.0265549,0.0157971,0.00663342,0.00975909,0.0897448,0.765663,0.0118804,0.00875037,0.00680775,0.0144033,0.00353308,0.00870579,0.00609349,0.0183798,0.0108567,0.00636675,0.0216721,0.0169093,0.130491,0.0242188,0.0160295,0.125954,0.0142808,0.0505551,0.0703383,0.487854
01/02/2013,Inspirational,2.71618,3.11001,0.551912,73.2192,6.47914,2.7701,3.75652,2.9006600000000002,3.02115,1.4751500000000002,0.997595,0.00240488,0.6093,0.3907,0.802431,0.197569,0.00240488,0.997595,-132.59,1,100.0,0.0,32.0,30.0,40.3,19.48,0.5,40.4,2.72393e-05,9.47397e-06,1.08386e-05,8.66397e-06,1.13906e-05,3.75942e-05,1.08557e-05,1.08754e-05,0.999659,6.40999e-05,2.72182e-05,9.40644e-06,1.12684e-05,1.02666e-05,3.98248e-05,5.20982e-05,0.113426,0.172538,0.0237585,0.0234407,0.0147832,0.0724871,0.106806,0.0625453,0.0614062,0.0143385,0.0870939,0.102988,0.0148503,0.129539
